id,title,description,availability,condition,link,image_link,brand,color,material,size,google_product_category,sale price,price
MAXI3658,Jasmine Floral Georgette Maxi,Jasmine Floral Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Jasmine+Floral+Georgette+Maxi?id=4265,https://paavay.aalam.cloud/aalam/stock/item/4265/image/_/face-img,Paavay,ORANGE,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1209.0 INR,1860.0 INR
MAXI3659,Jasmine Floral Georgette Maxi,Jasmine Floral Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Jasmine+Floral+Georgette+Maxi?id=4266,https://paavay.aalam.cloud/aalam/stock/item/4266/image/_/face-img,Paavay,ORANGE,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1209.0 INR,1860.0 INR
MAXI3660,Jasmine Floral Georgette Maxi,Jasmine Floral Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Jasmine+Floral+Georgette+Maxi?id=4268,https://paavay.aalam.cloud/aalam/stock/item/4268/image/_/face-img,Paavay,ORANGE,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1209.0 INR,1860.0 INR
MAXI3661,Jasmine Floral Georgette Maxi,Jasmine Floral Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Jasmine+Floral+Georgette+Maxi?id=4269,https://paavay.aalam.cloud/aalam/stock/item/4269/image/_/face-img,Paavay,ORANGE,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1209.0 INR,1860.0 INR
MAXI3662,Cloud Stone Chiffon Maxi,Cloud Stone Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Cloud+Stone+Chiffon+Maxi?id=4271,https://paavay.aalam.cloud/aalam/stock/item/4271/image/_/face-img,Paavay,,,XS,Apparel & Accessories > Clothing > Dresses,1134.0 INR,1890.0 INR
MAXI3663,Cloud Stone Chiffon Maxi,Cloud Stone Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Cloud+Stone+Chiffon+Maxi?id=4272,https://paavay.aalam.cloud/aalam/stock/item/4272/image/_/face-img,Paavay,,,S,Apparel & Accessories > Clothing > Dresses,1134.0 INR,1890.0 INR
MAXI3664,Cloud Stone Chiffon Maxi,Cloud Stone Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Cloud+Stone+Chiffon+Maxi?id=4273,https://paavay.aalam.cloud/aalam/stock/item/4273/image/_/face-img,Paavay,,,M,Apparel & Accessories > Clothing > Dresses,1134.0 INR,1890.0 INR
MAXI3665,Cloud Stone Chiffon Maxi,Cloud Stone Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Cloud+Stone+Chiffon+Maxi?id=4274,https://paavay.aalam.cloud/aalam/stock/item/4274/image/_/face-img,Paavay,,,L,Apparel & Accessories > Clothing > Dresses,1134.0 INR,1890.0 INR
MAXI3666,Cloud Stone Chiffon Maxi,Cloud Stone Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Cloud+Stone+Chiffon+Maxi?id=4275,https://paavay.aalam.cloud/aalam/stock/item/4275/image/_/face-img,Paavay,,,XL,Apparel & Accessories > Clothing > Dresses,1134.0 INR,1890.0 INR
MAXI3667,Cloud Stone Chiffon Maxi,Cloud Stone Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Cloud+Stone+Chiffon+Maxi?id=4276,https://paavay.aalam.cloud/aalam/stock/item/4276/image/_/face-img,Paavay,,,XXL,Apparel & Accessories > Clothing > Dresses,1134.0 INR,1890.0 INR
MAXI3668,Cloud Stone Chiffon Maxi,Cloud Stone Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Cloud+Stone+Chiffon+Maxi?id=4277,https://paavay.aalam.cloud/aalam/stock/item/4277/image/_/face-img,Paavay,,,XXXL,Apparel & Accessories > Clothing > Dresses,1134.0 INR,1890.0 INR
MIDI3669,Icy Bloom Chiffon Midi,Icy Bloom Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Icy+Bloom+Chiffon+Midi?id=4279,https://paavay.aalam.cloud/aalam/stock/item/4279/image/_/face-img,Paavay,,,XS,Apparel & Accessories > Clothing > Dresses,,1895.0 INR
MIDI3670,Icy Bloom Chiffon Midi,Icy Bloom Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Icy+Bloom+Chiffon+Midi?id=4280,https://paavay.aalam.cloud/aalam/stock/item/4280/image/_/face-img,Paavay,,,S,Apparel & Accessories > Clothing > Dresses,,1895.0 INR
MIDI3671,Icy Bloom Chiffon Midi,Icy Bloom Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Icy+Bloom+Chiffon+Midi?id=4281,https://paavay.aalam.cloud/aalam/stock/item/4281/image/_/face-img,Paavay,,,M,Apparel & Accessories > Clothing > Dresses,,1895.0 INR
MIDI3672,Icy Bloom Chiffon Midi,Icy Bloom Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Icy+Bloom+Chiffon+Midi?id=4282,https://paavay.aalam.cloud/aalam/stock/item/4282/image/_/face-img,Paavay,,,L,Apparel & Accessories > Clothing > Dresses,,1895.0 INR
MIDI3673,Icy Bloom Chiffon Midi,Icy Bloom Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Icy+Bloom+Chiffon+Midi?id=4283,https://paavay.aalam.cloud/aalam/stock/item/4283/image/_/face-img,Paavay,,,XL,Apparel & Accessories > Clothing > Dresses,,1895.0 INR
MIDI3674,Icy Bloom Chiffon Midi,Icy Bloom Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Icy+Bloom+Chiffon+Midi?id=4284,https://paavay.aalam.cloud/aalam/stock/item/4284/image/_/face-img,Paavay,,,XXL,Apparel & Accessories > Clothing > Dresses,,1895.0 INR
MIDI3675,Icy Bloom Chiffon Midi,Icy Bloom Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Icy+Bloom+Chiffon+Midi?id=4285,https://paavay.aalam.cloud/aalam/stock/item/4285/image/_/face-img,Paavay,,,XXXL,Apparel & Accessories > Clothing > Dresses,,1895.0 INR
MIDI3676,Rosy Radiance Georgette Midi,Rosy Radiance Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosy+Radiance+Georgette+Midi?id=4287,https://paavay.aalam.cloud/aalam/stock/item/4287/image/_/face-img,Paavay,PINK,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,920.0 INR,1840.0 INR
MIDI3677,Rosy Radiance Georgette Midi,Rosy Radiance Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosy+Radiance+Georgette+Midi?id=4288,https://paavay.aalam.cloud/aalam/stock/item/4288/image/_/face-img,Paavay,PINK,Chiffon,S,Apparel & Accessories > Clothing > Dresses,920.0 INR,1840.0 INR
MIDI3678,Rosy Radiance Georgette Midi,Rosy Radiance Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosy+Radiance+Georgette+Midi?id=4289,https://paavay.aalam.cloud/aalam/stock/item/4289/image/_/face-img,Paavay,PINK,Chiffon,M,Apparel & Accessories > Clothing > Dresses,920.0 INR,1840.0 INR
MIDI3679,Rosy Radiance Georgette Midi,Rosy Radiance Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosy+Radiance+Georgette+Midi?id=4290,https://paavay.aalam.cloud/aalam/stock/item/4290/image/_/face-img,Paavay,PINK,Chiffon,L,Apparel & Accessories > Clothing > Dresses,920.0 INR,1840.0 INR
MIDI3680,Rosy Radiance Georgette Midi,Rosy Radiance Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosy+Radiance+Georgette+Midi?id=4291,https://paavay.aalam.cloud/aalam/stock/item/4291/image/_/face-img,Paavay,PINK,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,920.0 INR,1840.0 INR
MIDI3681,Rosy Radiance Georgette Midi,Rosy Radiance Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosy+Radiance+Georgette+Midi?id=4292,https://paavay.aalam.cloud/aalam/stock/item/4292/image/_/face-img,Paavay,PINK,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,920.0 INR,1840.0 INR
MIDI3682,Rosy Radiance Georgette Midi,Rosy Radiance Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosy+Radiance+Georgette+Midi?id=4293,https://paavay.aalam.cloud/aalam/stock/item/4293/image/_/face-img,Paavay,PINK,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,920.0 INR,1840.0 INR
MIDI3683,Melon Magic Georgette Maxi,Melon Magic Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Melon+Magic+Georgette+Maxi?id=4309,https://paavay.aalam.cloud/aalam/stock/item/4309/image/_/face-img,Paavay,ORANGE,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,990.0 INR,1980.0 INR
MIDI3684,Melon Magic Georgette Maxi,Melon Magic Georgette Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Melon+Magic+Georgette+Maxi?id=4310,https://paavay.aalam.cloud/aalam/stock/item/4310/image/_/face-img,Paavay,ORANGE,Chiffon,S,Apparel & Accessories > Clothing > Dresses,990.0 INR,1980.0 INR
MIDI3685,Melon Magic Georgette Maxi,Melon Magic Georgette Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Melon+Magic+Georgette+Maxi?id=4311,https://paavay.aalam.cloud/aalam/stock/item/4311/image/_/face-img,Paavay,ORANGE,Chiffon,M,Apparel & Accessories > Clothing > Dresses,990.0 INR,1980.0 INR
MIDI3686,Melon Magic Georgette Maxi,Melon Magic Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Melon+Magic+Georgette+Maxi?id=4312,https://paavay.aalam.cloud/aalam/stock/item/4312/image/_/face-img,Paavay,ORANGE,Chiffon,L,Apparel & Accessories > Clothing > Dresses,990.0 INR,1980.0 INR
MIDI3687,Melon Magic Georgette Maxi,Melon Magic Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Melon+Magic+Georgette+Maxi?id=4313,https://paavay.aalam.cloud/aalam/stock/item/4313/image/_/face-img,Paavay,ORANGE,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,990.0 INR,1980.0 INR
MIDI3688,Melon Magic Georgette Maxi,Melon Magic Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Melon+Magic+Georgette+Maxi?id=4314,https://paavay.aalam.cloud/aalam/stock/item/4314/image/_/face-img,Paavay,ORANGE,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,990.0 INR,1980.0 INR
MIDI3689,Melon Magic Georgette Maxi,Melon Magic Georgette Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Melon+Magic+Georgette+Maxi?id=4315,https://paavay.aalam.cloud/aalam/stock/item/4315/image/_/face-img,Paavay,ORANGE,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,990.0 INR,1980.0 INR
MIDI3690,Leafy Cascade Chiffon Maxi,Leafy Cascade Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Leafy+Cascade+Chiffon+Maxi?id=4317,https://paavay.aalam.cloud/aalam/stock/item/4317/image/_/face-img,Paavay,PINK,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1140.0 INR,2280.0 INR
MIDI3691,Leafy Cascade Chiffon Maxi,Leafy Cascade Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Leafy+Cascade+Chiffon+Maxi?id=4318,https://paavay.aalam.cloud/aalam/stock/item/4318/image/_/face-img,Paavay,PINK,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1140.0 INR,2280.0 INR
MIDI3692,Leafy Cascade Chiffon Maxi,Leafy Cascade Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Leafy+Cascade+Chiffon+Maxi?id=4319,https://paavay.aalam.cloud/aalam/stock/item/4319/image/_/face-img,Paavay,PINK,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1140.0 INR,2280.0 INR
MIDI3693,Leafy Cascade Chiffon Maxi,Leafy Cascade Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Leafy+Cascade+Chiffon+Maxi?id=4320,https://paavay.aalam.cloud/aalam/stock/item/4320/image/_/face-img,Paavay,PINK,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1140.0 INR,2280.0 INR
MIDI3694,Leafy Cascade Chiffon Maxi,Leafy Cascade Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Leafy+Cascade+Chiffon+Maxi?id=4321,https://paavay.aalam.cloud/aalam/stock/item/4321/image/_/face-img,Paavay,PINK,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1140.0 INR,2280.0 INR
MIDI3695,Leafy Cascade Chiffon Maxi,Leafy Cascade Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Leafy+Cascade+Chiffon+Maxi?id=4322,https://paavay.aalam.cloud/aalam/stock/item/4322/image/_/face-img,Paavay,PINK,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1140.0 INR,2280.0 INR
MIDI3696,Leafy Cascade Chiffon Maxi,Leafy Cascade Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Leafy+Cascade+Chiffon+Maxi?id=4323,https://paavay.aalam.cloud/aalam/stock/item/4323/image/_/face-img,Paavay,PINK,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1140.0 INR,2280.0 INR
MAXI3697,Twilight Bloom Chiffon Maxi,Twilight Bloom Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Twilight+Bloom+Chiffon+Maxi?id=4325,https://paavay.aalam.cloud/aalam/stock/item/4325/image/_/face-img,Paavay,PINK,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1228.5 INR,1890.0 INR
MAXI3698,Twilight Bloom Chiffon Maxi,Twilight Bloom Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Twilight+Bloom+Chiffon+Maxi?id=4326,https://paavay.aalam.cloud/aalam/stock/item/4326/image/_/face-img,Paavay,PINK,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1228.5 INR,1890.0 INR
MAXI3699,Twilight Bloom Chiffon Maxi,Twilight Bloom Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Twilight+Bloom+Chiffon+Maxi?id=4327,https://paavay.aalam.cloud/aalam/stock/item/4327/image/_/face-img,Paavay,PINK,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1228.5 INR,1890.0 INR
MAXI3700,Twilight Bloom Chiffon Maxi,Twilight Bloom Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Twilight+Bloom+Chiffon+Maxi?id=4328,https://paavay.aalam.cloud/aalam/stock/item/4328/image/_/face-img,Paavay,PINK,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1228.5 INR,1890.0 INR
MAXI3701,Twilight Bloom Chiffon Maxi,Twilight Bloom Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Twilight+Bloom+Chiffon+Maxi?id=4329,https://paavay.aalam.cloud/aalam/stock/item/4329/image/_/face-img,Paavay,PINK,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1228.5 INR,1890.0 INR
MAXI3702,Twilight Bloom Chiffon Maxi,Twilight Bloom Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Twilight+Bloom+Chiffon+Maxi?id=4330,https://paavay.aalam.cloud/aalam/stock/item/4330/image/_/face-img,Paavay,PINK,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1228.5 INR,1890.0 INR
MAXI3703,Twilight Bloom Chiffon Maxi,Twilight Bloom Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Twilight+Bloom+Chiffon+Maxi?id=4331,https://paavay.aalam.cloud/aalam/stock/item/4331/image/_/face-img,Paavay,PINK,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1228.5 INR,1890.0 INR
MIDI3704,Rosette Ruffle Georgette Midi,Rosette Ruffle Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosette+Ruffle+Georgette+Midi?id=4340,https://paavay.aalam.cloud/aalam/stock/item/4340/image/_/face-img,Paavay,,,XS,Apparel & Accessories > Clothing > Dresses,1104.0 INR,1840.0 INR
MIDI3705,Rosette Ruffle Georgette Midi,Rosette Ruffle Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosette+Ruffle+Georgette+Midi?id=4341,https://paavay.aalam.cloud/aalam/stock/item/4341/image/_/face-img,Paavay,,,S,Apparel & Accessories > Clothing > Dresses,1104.0 INR,1840.0 INR
MIDI3706,Rosette Ruffle Georgette Midi,Rosette Ruffle Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosette+Ruffle+Georgette+Midi?id=4342,https://paavay.aalam.cloud/aalam/stock/item/4342/image/_/face-img,Paavay,,,M,Apparel & Accessories > Clothing > Dresses,1104.0 INR,1840.0 INR
MIDI3707,Rosette Ruffle Georgette Midi,Rosette Ruffle Georgette Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Rosette+Ruffle+Georgette+Midi?id=4343,https://paavay.aalam.cloud/aalam/stock/item/4343/image/_/face-img,Paavay,,,L,Apparel & Accessories > Clothing > Dresses,1104.0 INR,1840.0 INR
Maxi3708,Coral Reff Chiffon Maxi,Coral Reff Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Coral+Reff+Chiffon+Maxi?id=4345,https://paavay.aalam.cloud/aalam/stock/item/4345/image/_/face-img,Paavay,,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,796.0 INR,1990.0 INR
MAXI3709,Coral Reff Chiffon Maxi,Coral Reff Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Coral+Reff+Chiffon+Maxi?id=4346,https://paavay.aalam.cloud/aalam/stock/item/4346/image/_/face-img,Paavay,,Chiffon,S,Apparel & Accessories > Clothing > Dresses,796.0 INR,1990.0 INR
MAXI3710,Coral Reff Chiffon Maxi,Coral Reff Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Coral+Reff+Chiffon+Maxi?id=4347,https://paavay.aalam.cloud/aalam/stock/item/4347/image/_/face-img,Paavay,,Chiffon,M,Apparel & Accessories > Clothing > Dresses,796.0 INR,1990.0 INR
MAXI3711,Coral Reff Chiffon Maxi,Coral Reff Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Coral+Reff+Chiffon+Maxi?id=4348,https://paavay.aalam.cloud/aalam/stock/item/4348/image/_/face-img,Paavay,,Chiffon,L,Apparel & Accessories > Clothing > Dresses,796.0 INR,1990.0 INR
MAXI3712,Brumbee Layered Chiffon Midi,Brumbee Layered Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Brumbee+Layered+Chiffon+Midi?id=4390,https://paavay.aalam.cloud/aalam/stock/item/4390/image/_/face-img,Paavay,BLUE,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,,2480.0 INR
MAXI3713,Brumbee Layered Chiffon Midi,Brumbee Layered Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Brumbee+Layered+Chiffon+Midi?id=4391,https://paavay.aalam.cloud/aalam/stock/item/4391/image/_/face-img,Paavay,BLUE,Chiffon,S,Apparel & Accessories > Clothing > Dresses,,2480.0 INR
MAXI3714,Brumbee Layered Chiffon Midi,Brumbee Layered Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Brumbee+Layered+Chiffon+Midi?id=4392,https://paavay.aalam.cloud/aalam/stock/item/4392/image/_/face-img,Paavay,BLUE,Chiffon,M,Apparel & Accessories > Clothing > Dresses,,2480.0 INR
MAXI3715,Brumbee Layered Chiffon Midi,Brumbee Layered Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Brumbee+Layered+Chiffon+Midi?id=4393,https://paavay.aalam.cloud/aalam/stock/item/4393/image/_/face-img,Paavay,BLUE,Chiffon,L,Apparel & Accessories > Clothing > Dresses,,2480.0 INR
MAXI3716,Brumbee Layered Chiffon Midi,Brumbee Layered Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Brumbee+Layered+Chiffon+Midi?id=4394,https://paavay.aalam.cloud/aalam/stock/item/4394/image/_/face-img,Paavay,BLUE,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,,2480.0 INR
