id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,fb_product_category,gender,age_group,sale price,price
B4-00K-038-06,Pink Floral A-Line Kurta-Take It and Go - Sale,Pink Floral A-Line Kurta-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Pink+Floral+A-Line+Kurta?id=422,https://www.zingclothing.in/aalam/stock/item/422/image/_/face-img,Zing,Pink,Rayon,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,554.4 INR,792.0 INR
B4-00K-039-01,Ethnic Motif Cotton Silk Kurta,Ethnic Motif Cotton Silk Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Motif+Cotton+Silk+Kurta?id=423,https://www.zingclothing.in/aalam/stock/item/423/image/_/face-img,Zing,"Beige,Grey",Cotton Silk,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,833.0 INR
B4-00K-039-02,Ethnic Motif Cotton Silk Kurta,Ethnic Motif Cotton Silk Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Motif+Cotton+Silk+Kurta?id=424,https://www.zingclothing.in/aalam/stock/item/424/image/_/face-img,Zing,"Beige,Grey",Cotton Silk,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,833.0 INR
B4-00K-039-03,Ethnic Motif Cotton Silk Kurta,Ethnic Motif Cotton Silk Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Motif+Cotton+Silk+Kurta?id=425,https://www.zingclothing.in/aalam/stock/item/425/image/_/face-img,Zing,"Beige,Grey",Cotton Silk,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,833.0 INR
B4-00K-039-04,Ethnic Motif Cotton Silk Kurta,Ethnic Motif Cotton Silk Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Motif+Cotton+Silk+Kurta?id=426,https://www.zingclothing.in/aalam/stock/item/426/image/_/face-img,Zing,"Beige,Grey",Cotton Silk,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,833.0 INR
B4-00K-039-05,Ethnic Motif Cotton Silk Kurta,Ethnic Motif Cotton Silk Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Motif+Cotton+Silk+Kurta?id=427,https://www.zingclothing.in/aalam/stock/item/427/image/_/face-img,Zing,"Beige,Grey",Cotton Silk,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,833.0 INR
B4-00K-039-06,Ethnic Motif Cotton Silk Kurta,Ethnic Motif Cotton Silk Kurta,out of stock,new,https://www.zingclothing.in/store/item/Ethnic+Motif+Cotton+Silk+Kurta?id=428,https://www.zingclothing.in/aalam/stock/item/428/image/_/face-img,Zing,"Beige,Grey",Cotton Silk,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,833.0 INR
B4-0KP-017-01,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Peach+and+Olive?id=429,https://www.zingclothing.in/aalam/stock/item/429/image/_/face-img,Zing,"Green,Pink",Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,947.8 INR,1354.0 INR
B4-0KP-017-02,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Peach+and+Olive?id=430,https://www.zingclothing.in/aalam/stock/item/430/image/_/face-img,Zing,"Pink,Green",Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,947.8 INR,1354.0 INR
B4-0KP-017-03,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Peach+and+Olive?id=431,https://www.zingclothing.in/aalam/stock/item/431/image/_/face-img,Zing,"Green,Pink",Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,947.8 INR,1354.0 INR
B4-0KP-017-04,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Peach+and+Olive?id=432,https://www.zingclothing.in/aalam/stock/item/432/image/_/face-img,Zing,"Green,Pink",Cotton,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,947.8 INR,1354.0 INR
B4-0KP-017-05,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Peach+and+Olive?id=433,https://www.zingclothing.in/aalam/stock/item/433/image/_/face-img,Zing,"Pink,Green",Cotton,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,947.8 INR,1354.0 INR
B4-0KP-017-06,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,Cotton Colour Block Kurta with Trousers - Peach and Olive-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Peach+and+Olive?id=434,https://www.zingclothing.in/aalam/stock/item/434/image/_/face-img,Zing,"Green,Pink",Cotton,Solid,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,947.8 INR,1354.0 INR
B4-0KP-018-01,Cotton Colour Block Kurta with Trousers - Navy and Peach,Cotton Colour Block Kurta with Trousers - Navy and Peach,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Navy+and+Peach?id=435,https://www.zingclothing.in/aalam/stock/item/435/image/_/face-img,Zing,"Blue,Pink",Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1354.0 INR
B4-0KP-018-02,Cotton Colour Block Kurta with Trousers - Navy and Peach,Cotton Colour Block Kurta with Trousers - Navy and Peach,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Navy+and+Peach?id=436,https://www.zingclothing.in/aalam/stock/item/436/image/_/face-img,Zing,"Blue,Pink",Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1354.0 INR
B4-0KP-018-03,Cotton Colour Block Kurta with Trousers - Navy and Peach,Cotton Colour Block Kurta with Trousers - Navy and Peach,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Navy+and+Peach?id=437,https://www.zingclothing.in/aalam/stock/item/437/image/_/face-img,Zing,"Pink,Blue",Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1354.0 INR
B4-0KP-018-04,Cotton Colour Block Kurta with Trousers - Navy and Peach,Cotton Colour Block Kurta with Trousers - Navy and Peach,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Navy+and+Peach?id=438,https://www.zingclothing.in/aalam/stock/item/438/image/_/face-img,Zing,"Blue,Pink",Cotton,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1354.0 INR
B4-0KP-018-05,Cotton Colour Block Kurta with Trousers - Navy and Peach,Cotton Colour Block Kurta with Trousers - Navy and Peach,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Navy+and+Peach?id=439,https://www.zingclothing.in/aalam/stock/item/439/image/_/face-img,Zing,"Blue,Pink",Cotton,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1354.0 INR
B4-0KP-018-06,Cotton Colour Block Kurta with Trousers - Navy and Peach,Cotton Colour Block Kurta with Trousers - Navy and Peach,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Kurta+with+Trousers+-+Navy+and+Peach?id=440,https://www.zingclothing.in/aalam/stock/item/440/image/_/face-img,Zing,"Blue,Pink",Cotton,Solid,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1354.0 INR
B4-0KP-019-01,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Alia-cut+Kurta+with+Trousers?id=441,https://www.zingclothing.in/aalam/stock/item/441/image/_/face-img,Zing,Black,Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1248.0 INR,1560.0 INR
B4-0KP-019-02,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Alia-cut+Kurta+with+Trousers?id=442,https://www.zingclothing.in/aalam/stock/item/442/image/_/face-img,Zing,Black,Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1248.0 INR,1560.0 INR
B4-0KP-019-03,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Alia-cut+Kurta+with+Trousers?id=443,https://www.zingclothing.in/aalam/stock/item/443/image/_/face-img,Zing,Black,Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1248.0 INR,1560.0 INR
B4-0KP-019-04,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Alia-cut+Kurta+with+Trousers?id=444,https://www.zingclothing.in/aalam/stock/item/444/image/_/face-img,Zing,Black,Cotton,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1248.0 INR,1560.0 INR
B4-0KP-019-05,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Alia-cut+Kurta+with+Trousers?id=445,https://www.zingclothing.in/aalam/stock/item/445/image/_/face-img,Zing,Black,Cotton,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1248.0 INR,1560.0 INR
B4-0KP-019-06,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,Black Alia-cut Kurta with Trousers-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Black+Alia-cut+Kurta+with+Trousers?id=446,https://www.zingclothing.in/aalam/stock/item/446/image/_/face-img,Zing,Black,Cotton,Solid,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,1248.0 INR,1560.0 INR
B4-0KP-021-01,Green Floral Kurta with Pink Trousers-Rush Sale,Green Floral Kurta with Pink Trousers-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Kurta+with+Pink+Trousers?id=447,https://www.zingclothing.in/aalam/stock/item/447/image/_/face-img,Zing,"Green,Pink",Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,999.03 INR,1467.0 INR
B4-0KP-021-02,Green Floral Kurta with Pink Trousers-Rush Sale,Green Floral Kurta with Pink Trousers-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Kurta+with+Pink+Trousers?id=448,https://www.zingclothing.in/aalam/stock/item/448/image/_/face-img,Zing,"Green,Pink",Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,999.03 INR,1467.0 INR
B4-0KP-021-03,Green Floral Kurta with Pink Trousers-Rush Sale,Green Floral Kurta with Pink Trousers-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Kurta+with+Pink+Trousers?id=449,https://www.zingclothing.in/aalam/stock/item/449/image/_/face-img,Zing,"Pink,Green",Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,999.03 INR,1467.0 INR
B4-0KP-021-04,Green Floral Kurta with Pink Trousers-Rush Sale,Green Floral Kurta with Pink Trousers-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Kurta+with+Pink+Trousers?id=450,https://www.zingclothing.in/aalam/stock/item/450/image/_/face-img,Zing,"Green,Pink",Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,999.03 INR,1467.0 INR
B4-0KP-021-05,Green Floral Kurta with Pink Trousers-Rush Sale,Green Floral Kurta with Pink Trousers-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Green+Floral+Kurta+with+Pink+Trousers?id=451,https://www.zingclothing.in/aalam/stock/item/451/image/_/face-img,Zing,"Green,Pink",Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,999.03 INR,1467.0 INR
B4-0KP-021-06,Green Floral Kurta with Pink Trousers-Rush Sale,Green Floral Kurta with Pink Trousers-Rush Sale,in stock,new,https://www.zingclothing.in/store/item/Green+Floral+Kurta+with+Pink+Trousers?id=452,https://www.zingclothing.in/aalam/stock/item/452/image/_/face-img,Zing,"Pink,Green",Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,999.03 INR,1467.0 INR
B4-0KP-022-01,Yellow Floral Co-ords-Take It and Go - Sale,Yellow Floral Co-ords-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Floral+Co-ords?id=453,https://www.zingclothing.in/aalam/stock/item/453/image/_/face-img,Zing,"Beige,Yellow",Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,942.9 INR,1347.0 INR
B4-0KP-022-02,Yellow Floral Co-ords-Take It and Go - Sale,Yellow Floral Co-ords-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Floral+Co-ords?id=454,https://www.zingclothing.in/aalam/stock/item/454/image/_/face-img,Zing,"Yellow,Beige",Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,942.9 INR,1347.0 INR
B4-0KP-022-03,Yellow Floral Co-ords-Take It and Go - Sale,Yellow Floral Co-ords-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Floral+Co-ords?id=455,https://www.zingclothing.in/aalam/stock/item/455/image/_/face-img,Zing,"Beige,Yellow",Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,942.9 INR,1347.0 INR
B4-0KP-022-04,Yellow Floral Co-ords-Take It and Go - Sale,Yellow Floral Co-ords-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Floral+Co-ords?id=456,https://www.zingclothing.in/aalam/stock/item/456/image/_/face-img,Zing,"Beige,Yellow",Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,942.9 INR,1347.0 INR
B4-0KP-022-05,Yellow Floral Co-ords-Take It and Go - Sale,Yellow Floral Co-ords-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Floral+Co-ords?id=457,https://www.zingclothing.in/aalam/stock/item/457/image/_/face-img,Zing,"Beige,Yellow",Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,942.9 INR,1347.0 INR
B4-0KP-022-06,Yellow Floral Co-ords-Take It and Go - Sale,Yellow Floral Co-ords-Take It and Go - Sale,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Floral+Co-ords?id=458,https://www.zingclothing.in/aalam/stock/item/458/image/_/face-img,Zing,"Beige,Yellow",Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,942.9 INR,1347.0 INR
B4-0DR-018-01,Circular Flare Geo Print Dress-Rush Sale,Circular Flare Geo Print Dress-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Circular+Flare+Geo+Print+Dress?id=459,https://www.zingclothing.in/aalam/stock/item/459/image/_/face-img,Zing,"Green,Black",Polyester,Abstract,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,298.93 INR,1670.0 INR
B4-0DR-018-02,Circular Flare Geo Print Dress-Rush Sale,Circular Flare Geo Print Dress-Rush Sale,in stock,new,https://www.zingclothing.in/store/item/Circular+Flare+Geo+Print+Dress?id=460,https://www.zingclothing.in/aalam/stock/item/460/image/_/face-img,Zing,"Green,Black",Polyester,Abstract,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,298.93 INR,1670.0 INR
B4-0DR-018-03,Circular Flare Geo Print Dress-Rush Sale,Circular Flare Geo Print Dress-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Circular+Flare+Geo+Print+Dress?id=461,https://www.zingclothing.in/aalam/stock/item/461/image/_/face-img,Zing,"Black,Green",Polyester,Abstract,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,298.93 INR,1670.0 INR
B4-0DR-018-04,Circular Flare Geo Print Dress-Rush Sale,Circular Flare Geo Print Dress-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Circular+Flare+Geo+Print+Dress?id=462,https://www.zingclothing.in/aalam/stock/item/462/image/_/face-img,Zing,"Black,Green",Polyester,Abstract,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,298.93 INR,1670.0 INR
B4-0DR-018-05,Circular Flare Geo Print Dress-Rush Sale,Circular Flare Geo Print Dress-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Circular+Flare+Geo+Print+Dress?id=463,https://www.zingclothing.in/aalam/stock/item/463/image/_/face-img,Zing,"Black,Green",Polyester,Abstract,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,298.93 INR,1670.0 INR
B4-0DR-018-06,Circular Flare Geo Print Dress-Rush Sale,Circular Flare Geo Print Dress-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Circular+Flare+Geo+Print+Dress?id=464,https://www.zingclothing.in/aalam/stock/item/464/image/_/face-img,Zing,"Black,Green",Polyester,Abstract,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,298.93 INR,1670.0 INR
B4-0DR-019-01,Cotton Colour Block Wrap Dress - Navy and Brown-Rush Sale,Cotton Colour Block Wrap Dress - Navy and Brown-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Wrap+Dress+-+Navy+and+Brown?id=465,https://www.zingclothing.in/aalam/stock/item/465/image/_/face-img,Zing,"Black,Blue,Brown",Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,398.94 INR,1308.0 INR
B4-0DR-019-02,Cotton Colour Block Wrap Dress - Navy and Brown-Rush Sale,Cotton Colour Block Wrap Dress - Navy and Brown-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Wrap+Dress+-+Navy+and+Brown?id=466,https://www.zingclothing.in/aalam/stock/item/466/image/_/face-img,Zing,"Black,Blue,Brown",Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,398.94 INR,1308.0 INR
B4-0DR-019-03,Cotton Colour Block Wrap Dress - Navy and Brown-Rush Sale,Cotton Colour Block Wrap Dress - Navy and Brown-Rush Sale,out of stock,new,https://www.zingclothing.in/store/item/Cotton+Colour+Block+Wrap+Dress+-+Navy+and+Brown?id=467,https://www.zingclothing.in/aalam/stock/item/467/image/_/face-img,Zing,"Blue,Brown,Black",Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,398.94 INR,1308.0 INR
