ID,ITEM NAME,ITEM TYPE,ITEM CODE,SALE PRICE,SALE DISCOUNT RATE,SALE DISCOUNT PRICE,SALE DISCOUNT MODE,CURRENT STOCK,IS PUBLIC,PROPERTY:Colour,PROPERTY:Fabric,PROPERTY:Feeding Maxi,PROPERTY:Neck,PROPERTY:Size,PROPERTY:Skirt Length,PROPERTY:Sleeve Type,PROPERTY:Total Length,PROPERTY:__category 
"6168","Persian Chiffon Maxi","Dresses","MAXI862","2040.00","15.00","306.00","rate","","True","GREEN","Chiffon",,"Round Neck","XXL",,,"Maxi","Best Sellers,Dark Collections"
"6169","Persian Chiffon Maxi","Dresses","MAXI863","2040.00","15.00","306.00","rate","","True","GREEN","Chiffon",,"Round Neck","XXXL",,,"Maxi","Best Sellers,Dark Collections"
"6170","Orche Floral Hakoba Maxi","Dresses","MAXI864","2190.00","15.00","328.50","rate","","True","GREEN","Cotton",,"Round Neck","XS",,,"Maxi","cotton"
"6171","Orche Floral Hakoba Maxi","Dresses","MAXI865","2190.00","15.00","328.50","rate","4.0","True","GREEN","Cotton",,"Round Neck","S",,,"Maxi","cotton"
"6172","Orche Floral Hakoba Maxi","Dresses","MAXI866","2190.00","15.00","328.50","rate","12.0","True","GREEN","Cotton",,"Round Neck","M",,,"Maxi","cotton"
"6173","Orche Floral Hakoba Maxi","Dresses","MAXI867","2190.00","15.00","328.50","rate","11.0","True","GREEN","Cotton",,"Round Neck","L",,,"Maxi","cotton"
"6174","Orche Floral Hakoba Maxi","Dresses","MAXI868","2190.00","15.00","328.50","rate","9.0","True","GREEN","Cotton",,"Round Neck","XL",,,"Maxi","cotton"
"6175","Orche Floral Hakoba Maxi","Dresses","MAXI869","2190.00","15.00","328.50","rate","3.0","True","GREEN","Cotton",,"Round Neck","XXL",,,"Maxi","cotton"
"6176","Orche Floral Hakoba Maxi","Dresses","MAXI870","2190.00","15.00","328.50","rate","2.0","True","GREEN","Cotton",,"Round Neck","XXXL",,,"Maxi","cotton"
"6177","Merlot Hakoba Maxi","Dresses","MAXI871","2220.00","15.00","333.00","rate","","True","Brown","Cotton",,"V Neck","XS",,,"Maxi","cotton"
"6178","Merlot Hakoba Maxi","Dresses","MAXI872","2220.00","15.00","333.00","rate","4.0","True","Brown","Cotton",,"V Neck","S",,,"Maxi","cotton"
"6179","Merlot Hakoba Maxi","Dresses","MAXI873","2220.00","15.00","333.00","rate","10.0","True","Brown","Cotton",,"V Neck","M",,,"Maxi","cotton"
"6180","Merlot Hakoba Maxi","Dresses","MAXI874","2220.00","15.00","333.00","rate","5.0","True","Brown","Cotton",,"V Neck","L",,,"Maxi","cotton"
"6181","Merlot Hakoba Maxi","Dresses","MAXI875","2220.00","15.00","333.00","rate","5.0","True","Brown","Cotton",,"V Neck","XL",,,"Maxi","cotton"
"6182","Merlot Hakoba Maxi","Dresses","MAXI876","2220.00","15.00","333.00","rate","5.0","True","Brown","Cotton",,"V Neck","XXL",,,"Maxi","cotton"
"6183","Merlot Hakoba Maxi","Dresses","MAXI877","2220.00","15.00","333.00","rate","4.0","True","Brown","Cotton",,"V Neck","XXXL",,,"Maxi","cotton"
"6184","Oil Stick Flora Hakoba Maxi","Dresses","MAXI878","2340.00","15.00","351.00","rate","","True","BEIGE","Cotton",,"Round Neck","XS",,,"Maxi","cotton"
"6185","Oil Stick Flora Hakoba Maxi","Dresses","MAXI879","2340.00","15.00","351.00","rate","2.0","True","BEIGE","Cotton",,"Round Neck","S",,,"Maxi","cotton"
"6186","Oil Stick Flora Hakoba Maxi","Dresses","MAXI880","2340.00","15.00","351.00","rate","10.0","True","BEIGE","Cotton",,"Round Neck","M",,,"Maxi","cotton"
"6187","Oil Stick Flora Hakoba Maxi","Dresses","MAXI881","2340.00","15.00","351.00","rate","6.0","True","BEIGE","Cotton",,"Round Neck","L",,,"Maxi","cotton"
"6188","Oil Stick Flora Hakoba Maxi","Dresses","MAXI882","2340.00","15.00","351.00","rate","7.0","True","BEIGE","Cotton",,"Round Neck","XL",,,"Maxi","cotton"
"6189","Oil Stick Flora Hakoba Maxi","Dresses","MAXI883","2340.00","15.00","351.00","rate","4.0","True","BEIGE","Cotton",,"Round Neck","XXL",,,"Maxi","cotton"
"6190","Oil Stick Flora Hakoba Maxi","Dresses","MAXI884","2340.00","15.00","351.00","rate","4.0","True","BEIGE","Cotton",,"Round Neck","XXXL",,,"Maxi","cotton"
"6192","Dainty Print Chiffon Maxi","Dresses","MAXI885","2085.00","15.00","312.75","rate","","True","BLUE","Chiffon",,"Boat neck","XS",,,"MAXI","Dark Collections,Superhit,Best Sellers"
"6193","Dainty Print Chiffon Maxi","Dresses","MAXI886","2085.00","15.00","312.75","rate","","True","BLUE","Chiffon",,"Boat neck","S",,,"MAXI","Best Sellers,Dark Collections,Superhit"
"6194","Dainty Print Chiffon Maxi","Dresses","MAXI887","2085.00","15.00","312.75","rate","","True","BLUE","Chiffon",,"Boat neck","M",,,"MAXI","Superhit,Best Sellers,Dark Collections"
"6195","Dainty Print Chiffon Maxi","Dresses","MAXI888","2085.00","15.00","312.75","rate","4.0","True","BLUE","Chiffon",,"Boat neck","L",,,"MAXI","Superhit,Best Sellers,Dark Collections"
"6196","Dainty Print Chiffon Maxi","Dresses","MAXI889","2085.00","15.00","312.75","rate","8.0","True","BLUE","Chiffon",,"Boat neck","XL",,,"MAXI","Dark Collections,Superhit,Best Sellers"
"6197","Dainty Print Chiffon Maxi","Dresses","MAXI890","2085.00","15.00","312.75","rate","5.0","True","BLUE","Chiffon",,"Boat neck","XXL",,,"MAXI","Best Sellers,Dark Collections,Superhit"
"6198","Dainty Print Chiffon Maxi","Dresses","MAXI891","2085.00","15.00","312.75","rate","","True","BLUE","Chiffon",,"Boat neck","XXXL",,,"MAXI","Superhit,Best Sellers,Dark Collections"
"6199","Sienna Splash Hakoba Midi","Dresses","Maxi892","2190.00","15.00","328.50","rate","","True","ORANGE","Cotton",,"Square Neck","XS",,,"MIDI","cotton"
"6200","Sienna Splash Hakoba Midi","Dresses","MAXI893","2190.00","15.00","328.50","rate","5.0","True","ORANGE","Cotton",,"Square Neck","S",,,"MIDI","cotton"
"6201","Sienna Splash Hakoba Midi","Dresses","MAXI894","2190.00","15.00","328.50","rate","11.0","True","ORANGE","Cotton",,"Square Neck","M",,,"MIDI","cotton"
"6202","Sienna Splash Hakoba Midi","Dresses","MAXI895","2190.00","15.00","328.50","rate","9.0","True","ORANGE","Cotton",,"Square Neck","L",,,"MIDI","cotton"
"6203","Sienna Splash Hakoba Midi","Dresses","MAXI896","2190.00","15.00","328.50","rate","5.0","True","ORANGE","Cotton",,"Square Neck","XL",,,"MIDI","cotton"
"6204","Sienna Splash Hakoba Midi","Dresses","MAXI897","2190.00","15.00","328.50","rate","1.0","True","ORANGE","Cotton",,"Square Neck","XXL",,,"MIDI","cotton"
"6205","Sienna Splash Hakoba Midi","Dresses","MAXI898","2190.00","15.00","328.50","rate","1.0","True","ORANGE","Cotton",,"Square Neck","XXXL",,,"MIDI","cotton"
"6206","Nomad Star Chiffon Maxi","Dresses","MAXI900","1985.00","10.00","198.50","rate","","True","BLUE","Chiffon",,"V Neck","XS",,,"Maxi","Dark Collections"
"6207","Nomad Star Chiffon Maxi","Dresses","MAXI901","1985.00","10.00","198.50","rate","3.0","True","BLUE","Chiffon",,"V Neck","S",,,"Maxi","Dark Collections"
"6208","Nomad Star Chiffon Maxi","Dresses","MAXI902","1985.00","10.00","198.50","rate","7.0","True","BLUE","Chiffon",,"V Neck","M",,,"Maxi","Dark Collections"
"6209","Nomad Star Chiffon Maxi","Dresses","MAXI903","1985.00","10.00","198.50","rate","3.0","True","BLUE","Chiffon",,"V Neck","L",,,"Maxi","Dark Collections"
"6210","Nomad Star Chiffon Maxi","Dresses","MAXI904","1985.00","10.00","198.50","rate","2.0","True","BLUE","Chiffon",,"V Neck","XL",,,"Maxi","Dark Collections"
"6211","Nomad Star Chiffon Maxi","Dresses","MAXI905","1985.00","10.00","198.50","rate","","True","BLUE","Chiffon",,"V Neck","XXL",,,"Maxi","Dark Collections"
"6212","Nomad Star Chiffon Maxi","Dresses","MAXI906","1985.00","10.00","198.50","rate","4.0","True","BLUE","Chiffon",,"V Neck","XXXL",,,"Maxi","Dark Collections"
"6213","Artic Bloom Panel Maxi","Dresses","MIDI907","2185.00","10.00","218.50","rate","","True","Black","Chiffon",,"V Neck","XS",,,"Maxi","Dark Collections,Superhit,Best Sellers"
"6214","Artic Bloom Panel Maxi","Dresses","MIDI908","2185.00","10.00","218.50","rate","1.0","True","Black","Chiffon",,"V Neck","S",,,"Maxi","Best Sellers,Dark Collections,Superhit"
"6215","Artic Bloom Panel Maxi","Dresses","MIDI909","2185.00","10.00","218.50","rate","7.0","True","Black","Chiffon",,"V Neck","M",,,"Maxi","Best Sellers,Dark Collections,Superhit"
"6216","Artic Bloom Panel Maxi","Dresses","MIDI910","2185.00","10.00","218.50","rate","9.0","True","Black","Chiffon",,"V Neck","L",,,"Maxi","Superhit,Best Sellers,Dark Collections"
"6217","Artic Bloom Panel Maxi","Dresses","MIDI911","2185.00","10.00","218.50","rate","7.0","True","Black","Chiffon",,"V Neck","XL",,,"Maxi","Dark Collections,Superhit,Best Sellers"
"6218","Artic Bloom Panel Maxi","Dresses","MIDI912","2185.00","10.00","218.50","rate","","True","Black","Chiffon",,"V Neck","XXL",,,"Maxi","Best Sellers,Dark Collections,Superhit"
"6219","Artic Bloom Panel Maxi","Dresses","MIDI913","2185.00","10.00","218.50","rate","","True","Black","Chiffon",,"V Neck","XXXL",,,"Maxi","Best Sellers,Dark Collections,Superhit"
"6220","Rustling Chiffon Maxi","Dresses","Midi914","2195.00","15.00","329.25","rate","","True","ORANGE","Chiffon",,"V Neck","XS",,,"MIDI","Selling Fast"
"6221","Rustling Chiffon Maxi","Dresses","Midi915","2195.00","15.00","329.25","rate","","True","ORANGE","Chiffon",,"V Neck","S",,,"MIDI","Selling Fast"
"6222","Rustling Chiffon Maxi","Dresses","Midi916","2195.00","15.00","329.25","rate","1.0","True","ORANGE","Chiffon",,"V Neck","M",,,"MIDI","Selling Fast"
"6223","Rustling Chiffon Maxi","Dresses","Midi917","2195.00","15.00","329.25","rate","7.0","True","ORANGE","Chiffon",,"V Neck","L",,,"MIDI","Selling Fast"
"6224","Rustling Chiffon Maxi","Dresses","Midi918","2195.00","15.00","329.25","rate","3.0","True","ORANGE","Chiffon",,"V Neck","XL",,,"MIDI","Selling Fast"
"6225","Rustling Chiffon Maxi","Dresses","Midi919","2195.00","15.00","329.25","rate","","True","ORANGE","Chiffon",,"V Neck","XXL",,,"MIDI","Selling Fast"
"6226","Rustling Chiffon Maxi","Dresses","Midi920","2195.00","15.00","329.25","rate","","True","ORANGE","Chiffon",,"V Neck","XXXL",,,"MIDI","Selling Fast"
"6227","Carnival Hakoba Maxi","Dresses","MAXI921","2090.00","15.00","313.50","rate","","True","PINK","Cotton",,"Close Neck","XS",,,"MIDI","cotton,New Arrivals"
"6228","Carnival Hakoba Maxi","Dresses","MAXI922","2090.00","15.00","313.50","rate","4.0","True","PINK","Cotton",,"Close Neck","S",,,"MIDI","cotton,New Arrivals"
"6229","Carnival Hakoba Maxi","Dresses","MAXI923","2090.00","15.00","313.50","rate","7.0","True","PINK","Cotton",,"Close Neck","M",,,"MIDI","cotton,New Arrivals"
"6230","Carnival Hakoba Maxi","Dresses","MAXI924","2090.00","15.00","313.50","rate","8.0","True","PINK","Cotton",,"Close Neck","L",,,"MIDI","cotton,New Arrivals"
"6231","Carnival Hakoba Maxi","Dresses","MAXI925","2090.00","15.00","313.50","rate","7.0","True","PINK","Cotton",,"Close Neck","XL",,,"MIDI","cotton,New Arrivals"
"6232","Carnival Hakoba Maxi","Dresses","MAXI926","2090.00","15.00","313.50","rate","","True","PINK","Cotton",,"Close Neck","XXL",,,"MIDI","cotton,New Arrivals"
"6233","Carnival Hakoba Maxi","Dresses","MAXI927","2090.00","15.00","313.50","rate","","True","PINK","Cotton",,"Close Neck","XXXL",,,"MIDI","cotton,New Arrivals"
"6234","Cosmic Flora Panel Maxi","Dresses","Midi928","2185.00","5.00","109.25","rate","","True","Grape","Chiffon",,"Round Neck","XS",,,"MIDI","Dark Collections"
"6235","Cosmic Flora Panel Maxi","Dresses","MIDI929","2185.00","5.00","109.25","rate","","True","Grape","Chiffon",,"Round Neck","S",,,"MIDI","Dark Collections"
"6236","Cosmic Flora Panel Maxi","Dresses","Midi930","2185.00","5.00","109.25","rate","","True","Grape","Chiffon",,"Round Neck","M",,,"MIDI","Dark Collections"
"6237","Cosmic Flora Panel Maxi","Dresses","MIDI931","2185.00","5.00","109.25","rate","","True","Grape","Chiffon",,"Round Neck","L",,,"MIDI","Dark Collections"
"6238","Cosmic Flora Panel Maxi","Dresses","MIDI932","2185.00","5.00","109.25","rate","","True","Grape","Chiffon",,"Round Neck","XL",,,"MIDI","Dark Collections"
"6239","Cosmic Flora Panel Maxi","Dresses","MIDI933","2185.00","5.00","109.25","rate","","True","Grape","Chiffon",,"Round Neck","XXL",,,"MIDI","Dark Collections"
"6240","Cosmic Flora Panel Maxi","Dresses","MIDI934","2185.00","5.00","109.25","rate","","True","Grape","Chiffon",,"Round Neck","XXXL",,,"MIDI","Dark Collections"
"6241","Black Denim Long shirt","Dresses","midi935","2199.00","15.00","329.85","rate","4.0","True","Black","Denim",,"Close Neck","XS",,,"Maxi","denims"
"6242","Black Denim Long shirt","Dresses","MIDI936","2199.00","15.00","329.85","rate","1.0","True","Black","Denim",,"Close Neck","S",,,"Maxi","denims"
"6244","Black Denim Long shirt","Dresses","MIDI937","2199.00","15.00","329.85","rate","9.0","True","Black","Denim",,"Close Neck","M",,,"Maxi","denims"
"6245","Black Denim Long shirt","Dresses","MIDI938","2199.00","15.00","329.85","rate","7.0","True","Black","Denim",,"Close Neck","L",,,"Maxi","denims"
"6246","Black Denim Long shirt","Dresses","MIDI939","2199.00","15.00","329.85","rate","11.0","True","Black","Denim",,"Close Neck","XL",,,"Maxi","denims"
"6247","Black Denim Long shirt","Dresses","MIDI940","2199.00","15.00","329.85","rate","5.0","True","Black","Denim",,"Close Neck","XXL",,,"Maxi","denims"
"6248","Black Denim Long shirt","Dresses","MIDI941","2199.00","15.00","329.85","rate","2.0","True","Black","Denim",,"Close Neck","XXXL",,,"Maxi","denims"
"6249","Terra Flora Chiffon Maxi","Dresses","MAXI941","1985.00","15.00","297.75","rate","","True","ORANGE","Chiffon",,"Round Neck","XS",,,"MIDI","New Arrivals"
"6250","Terra Flora Chiffon Maxi","Dresses","MAXI942","1985.00","15.00","297.75","rate","1.0","True","ORANGE","Chiffon",,"Round Neck","S",,,"MIDI","New Arrivals"
"6251","Terra Flora Chiffon Maxi","Dresses","MAXI944","1985.00","15.00","297.75","rate","2.0","True","ORANGE","Chiffon",,"Round Neck","M",,,"MIDI","New Arrivals"
"6252","Terra Flora Chiffon Maxi","Dresses","MAXI943","1985.00","15.00","297.75","rate","1.0","True","ORANGE","Chiffon",,"Round Neck","L",,,"MIDI","New Arrivals"
"6253","Terra Flora Chiffon Maxi","Dresses","MAXI945","1985.00","15.00","297.75","rate","6.0","True","ORANGE","Chiffon",,"Round Neck","XL",,,"MIDI","New Arrivals"
"6254","Terra Flora Chiffon Maxi","Dresses","MAXI946","1985.00","15.00","297.75","rate","2.0","True","ORANGE","Chiffon",,"Round Neck","XXL",,,"MIDI","New Arrivals"
"6255","Terra Flora Chiffon Maxi","Dresses","MAXI947","1985.00","15.00","297.75","rate","4.0","True","ORANGE","Chiffon",,"Round Neck","XXXL",,,"MIDI","New Arrivals"
"6256","Brown Rayon Shirt","Dresses","Shirt948","1480.00","15.00","222.00","rate","","True","Brown","Chiffon",,"V Neck","XS",,,,"denims"
"6257","Brown Rayon Shirt","Dresses","Shirt949","1480.00","15.00","222.00","rate","","True","Brown","Chiffon",,"V Neck","S",,,,"denims"
"6258","Brown Rayon Shirt","Dresses","shirt950","1480.00","15.00","222.00","rate","","True","Brown","Chiffon",,"V Neck","M",,,,"denims"
"6259","Brown Rayon Shirt","Dresses","SHIRT951","1480.00","15.00","222.00","rate","3.0","True","Brown","Chiffon",,"V Neck","L",,,,"denims"
"6260","Brown Rayon Shirt","Dresses","SHIRT952","1480.00","15.00","222.00","rate","3.0","True","Brown","Chiffon",,"V Neck","XL",,,,"denims"
"6261","Brown Rayon Shirt","Dresses","SHIRT953","1480.00","15.00","222.00","rate","","True","Brown","Chiffon",,"V Neck","XXL",,,,"denims"
"6262","Brown Rayon Shirt","Dresses","SHIRT954","1480.00","15.00","222.00","rate","","True","Brown","Chiffon",,"V Neck","XXXL",,,,"denims"
"6263","Black Denim Panel Midi","Dresses","Maxi955","1985.00","15.00","297.75","rate","","True","Black","Denim",,"Close Neck","XS",,,"MIDI","denims"
"6264","Black Denim Panel Midi","Dresses","MAXI957","1985.00","15.00","297.75","rate","","True","Black","Denim",,"Close Neck","S",,,"MIDI","denims"
"6270","Black Denim Panel Midi","Dresses","MAXI956","1985.00","15.00","297.75","rate","7.0","True","Black","Denim",,"Close Neck","M",,,"MIDI","denims"
"6271","Black Denim Panel Midi","Dresses","MAXI958","1985.00","15.00","297.75","rate","","True","Black","Denim",,"Close Neck","L",,,"MIDI","denims"
"6272","Black Denim Panel Midi","Dresses","MAXI959","1985.00","15.00","297.75","rate","1.0","True","Black","Denim",,"Close Neck","XL",,,"MIDI","denims"
"6274","Black Denim Panel Midi","Dresses","MAXI960","1985.00","15.00","297.75","rate","","True","Black","Denim",,"Close Neck","XXL",,,"MIDI","denims"
"6275","Black Denim Panel Midi","Dresses","MAXI961","1985.00","15.00","297.75","rate","","True","Black","Denim",,"Close Neck","XXXL",,,"MIDI","denims"
"6276","Ogee Lace Hakoba Maxi","Dresses","Maxi962","2290.00","15.00","343.50","rate","","True","PINK","Cotton",,"V Neck","XS",,,"Maxi","cotton,New Arrivals"
"6277","Ogee Lace Hakoba Maxi","Dresses","MAXI963","2290.00","15.00","343.50","rate","1.0","True","PINK","Cotton",,"V Neck","S",,,"Maxi","New Arrivals,cotton"
"6278","Ogee Lace Hakoba Maxi","Dresses","MAXI964","2290.00","15.00","343.50","rate","10.0","True","PINK","Cotton",,"V Neck","M",,,"Maxi","New Arrivals,cotton"
"6279","Ogee Lace Hakoba Maxi","Dresses","MAXI965","2290.00","15.00","343.50","rate","6.0","True","PINK","Cotton",,"V Neck","L",,,"Maxi","New Arrivals,cotton"
"6280","Ogee Lace Hakoba Maxi","Dresses","MAXI966","2290.00","15.00","343.50","rate","5.0","True","PINK","Cotton",,"V Neck","XL",,,"Maxi","New Arrivals,cotton"
"6281","Ogee Lace Hakoba Maxi","Dresses","MAXI967","2290.00","15.00","343.50","rate","4.0","True","PINK","Cotton",,"V Neck","XXL",,,"Maxi","New Arrivals,cotton"
"6282","Ogee Lace Hakoba Maxi","Dresses","MAXI968","2290.00","15.00","343.50","rate","2.0","True","PINK","Cotton",,"V Neck","XXXL",,,"Maxi","New Arrivals,cotton"
"6283","Brown Rayon Midi ","Dresses","Midi969","2099.00","15.00","314.85","rate","","True","Brown","Chiffon",,"Boat neck","XS",,,"Midi","Dark Collections"
"6289","Brown Rayon Midi ","Dresses","MIDI970","2099.00","15.00","314.85","rate","3.0","True","Brown","Chiffon",,"Boat neck","S",,,"Midi","Dark Collections"
"6290","Brown Rayon Midi ","Dresses","MIDI971","2099.00","15.00","314.85","rate","12.0","True","Brown","Chiffon",,"Boat neck","M",,,"Midi","Dark Collections"
"6291","Brown Rayon Midi ","Dresses","MIDI972","2099.00","15.00","314.85","rate","12.0","True","Brown","Chiffon",,"Boat neck","L",,,"Midi","Dark Collections"
"6292","Brown Rayon Midi ","Dresses","MIDI973","2099.00","15.00","314.85","rate","10.0","True","Brown","Chiffon",,"Boat neck","XL",,,"Midi","Dark Collections"
"6293","Brown Rayon Midi ","Dresses","MIDI974","2099.00","15.00","314.85","rate","9.0","True","Brown","Chiffon",,"Boat neck","XXL",,,"Midi","Dark Collections"
"6294","Brown Rayon Midi ","Dresses","MIDI975","2099.00","15.00","314.85","rate","","True","Brown","Chiffon",,"Boat neck","XXXL",,,"Midi","Dark Collections"
"6295","Fairy Tale Hakoba Midi","Dresses","MIDI976","1990.00","20.00","398.00","rate","","True","PINK","Chiffon",,"V Neck","XS",,,"Midi","cotton"
"6296","Fairy Tale Hakoba Midi","Dresses","MIDI977","1990.00","20.00","398.00","rate","6.0","True","PINK","Chiffon",,"V Neck","S",,,"Midi","cotton"
"6297","Fairy Tale Hakoba Midi","Dresses","MIDI978","1990.00","20.00","398.00","rate","17.0","True","PINK","Chiffon",,"V Neck","M",,,"Midi","cotton"
"6298","Fairy Tale Hakoba Midi","Dresses","MIDI979","1990.00","20.00","398.00","rate","15.0","True","PINK","Chiffon",,"V Neck","L",,,"Midi","cotton"
"6299","Fairy Tale Hakoba Midi","Dresses","MIDI980","1990.00","20.00","398.00","rate","13.0","True","PINK","Chiffon",,"V Neck","XL",,,"Midi","cotton"
"6300","Fairy Tale Hakoba Midi","Dresses","MIDI981","1990.00","20.00","398.00","rate","8.0","True","PINK","Chiffon",,"V Neck","XXL",,,"Midi","cotton"
"6301","Fairy Tale Hakoba Midi","Dresses","MIDI982","1990.00","20.00","398.00","rate","4.0","True","PINK","Chiffon",,"V Neck","XXXL",,,"Midi","cotton"
"6302","Liberty Floral Chiffon Midi","Dresses","MIDI983","1985.00","15.00","297.75","rate","","True","BLUE","Chiffon",,"Square Neck","XS",,,"MIDI","Best Sellers,Superhit"
"6303","Liberty Floral Chiffon Midi","Dresses","MIDI984","1985.00","15.00","297.75","rate","1.0","True","BLUE","Chiffon",,"Square Neck","S",,,"MIDI","Best Sellers,Superhit"
